date,open,high,low,close,volume
2020-01-29,18.06140000,18.44370000,17.80900000,17.91340000,1452764.70000000
2020-01-30,17.92960000,18.70270000,17.70000000,18.55550000,1787521.22000000
2020-01-31,18.55570000,18.88000000,17.80000000,18.26440000,1647399.08000000
2020-02-01,18.26440000,18.59560000,18.03000000,18.27520000,1511588.86000000
2020-02-02,18.27530000,18.77140000,17.82770000,18.43330000,1558716.52000000
2020-02-03,18.43330000,18.87630000,18.19590000,18.46000000,1314693.12000000
2020-02-04,18.46100000,18.61580000,17.87000000,18.17780000,1215609.20000000
2020-02-05,18.17780000,19.45830000,18.16350000,19.26200000,2068915.04000000
2020-02-06,19.26860000,20.84000000,19.03000000,20.66750000,2794537.34000000
2020-02-07,20.66650000,22.52210000,20.51990000,22.05550000,3187751.23000000
2020-02-08,22.03600000,22.19000000,20.89430000,21.78880000,2208642.40000000
2020-02-09,21.78710000,24.38140000,21.77460000,24.38000000,2853749.06000000
2020-02-10,24.35170000,25.79350000,23.30000000,25.14650000,4794544.72000000
2020-02-11,25.14500000,25.74000000,24.12020000,25.69630000,3512538.38000000
2020-02-12,25.67280000,26.91960000,25.34020000,26.42430000,2954235.48000000
2020-02-13,26.41360000,27.19050000,24.59950000,25.45790000,3638084.35000000
2020-02-14,25.46210000,26.51300000,25.03040000,26.35470000,3252594.32000000
2020-02-15,26.36620000,26.49310000,23.52880000,24.25760000,3355196.37000000
2020-02-16,24.23880000,25.24850000,21.80000000,23.31930000,3752723.69000000
2020-02-17,23.31930000,23.60000000,21.55100000,23.45550000,3208991.96000000
2020-02-18,23.45580000,24.45880000,22.80130000,24.08210000,3010749.17000000
2020-02-19,24.06110000,24.32640000,21.80000000,22.37090000,2160221.91000000
2020-02-20,22.37020000,22.67410000,21.00000000,22.16260000,2367513.62000000
2020-02-21,22.16170000,22.86390000,21.76770000,22.18880000,2989205.36000000
2020-02-22,22.19970000,22.35000000,21.50000000,21.96890000,2139282.22000000
2020-02-23,21.94580000,22.98000000,21.92750000,22.84520000,3052036.96000000
2020-02-24,22.82670000,23.25500000,21.48440000,22.09650000,2294898.35000000
2020-02-25,22.09650000,22.09670000,20.07110000,20.31930000,2335580.11000000
2020-02-26,20.33160000,20.51910000,17.90000000,18.74410000,3772185.04000000
2020-02-27,18.73380000,19.64990000,17.70510000,19.20000000,3018934.76000000
2020-02-28,19.18890000,19.75510000,17.90530000,18.98380000,3099999.93000000
2020-02-29,18.98380000,20.40000000,18.80000000,19.23000000,3569383.92000000
2020-03-01,19.24810000,19.89940000,18.48800000,18.90200000,2382184.78000000
2020-03-02,18.91830000,20.07220000,18.75830000,19.92890000,3267729.00000000
2020-03-03,19.92970000,20.38650000,19.31560000,19.68820000,2545825.00000000
2020-03-04,19.67070000,20.28470000,19.51310000,19.95000000,2408511.94000000
2020-03-05,19.95000000,21.45850000,19.94010000,20.74620000,3090423.11000000
2020-03-06,20.74630000,21.76280000,20.63030000,21.33890000,3229858.82000000
2020-03-07,21.33890000,21.49000000,19.71830000,20.25000000,2378944.85000000
2020-03-08,20.25000000,20.26120000,16.73150000,16.89400000,3465550.25000000
2020-03-09,16.89390000,17.47750000,15.61680000,16.58880000,4046754.14000000
2020-03-10,16.59340000,17.44750000,16.31070000,16.86710000,3449744.57000000
2020-03-11,16.85300000,17.13880000,15.41000000,16.57050000,2581538.77000000
2020-03-12,16.56980000,16.60000000,8.89000000,9.25660000,8801238.37000000
2020-03-13,9.25650000,11.55720000,6.38000000,10.92040000,11661947.10000000
2020-03-14,10.92240000,11.28860000,9.86520000,10.14870000,5350550.68000000
2020-03-15,10.14750000,11.26440000,9.97680000,10.38980000,6424065.36000000
2020-03-16,10.38080000,10.39520000,8.44220000,9.42850000,5814301.17000000
2020-03-17,9.42900000,10.49000000,9.32650000,10.25760000,5102840.45000000
2020-03-18,10.24980000,10.43010000,9.65390000,10.38660000,4453108.43000000
2020-03-19,10.39170000,12.68910000,10.22600000,12.25970000,5850057.14000000
2020-03-20,12.25970000,13.65000000,10.40140000,11.91470000,6965457.92000000
2020-03-21,11.89670000,12.41990000,11.25000000,12.10000000,5811696.50000000
2020-03-22,12.10500000,12.47540000,11.01450000,11.16700000,4562736.86000000
2020-03-23,11.14940000,12.49000000,10.84270000,12.18870000,5299899.45000000
2020-03-24,12.18870000,12.58340000,11.91000000,12.42600000,4627182.29000000
2020-03-25,12.42610000,12.71080000,12.05610000,12.32510000,3607793.89000000
2020-03-26,12.32530000,13.25650000,12.19000000,13.19900000,3439169.72000000
2020-03-27,13.19890000,13.36550000,12.16000000,12.33540000,2778050.91000000
2020-03-28,12.33750000,12.35880000,11.64140000,12.18880000,2478685.11000000
2020-03-29,12.18880000,12.24250000,11.27500000,11.30080000,2305768.52000000
2020-03-30,11.30070000,12.42770000,11.25520000,12.13650000,4237647.48000000
2020-03-31,12.13680000,12.73220000,12.11800000,12.54510000,5120471.15000000
2020-04-01,12.54970000,12.73860000,11.96000000,12.72000000,4359956.32000000
2020-04-02,12.71900000,13.73620000,12.53490000,13.01660000,5332604.53000000
2020-04-03,13.01850000,13.57000000,12.91060000,13.36150000,5030322.03000000
2020-04-04,13.36820000,14.05610000,13.17240000,13.76060000,4840528.53000000
2020-04-05,13.76080000,13.96380000,13.40020000,13.68880000,4275639.25000000
2020-04-06,13.68880000,15.21490000,13.63710000,15.19890000,5583296.76000000
2020-04-07,15.19300000,15.49000000,14.25030000,14.72660000,4718920.67000000
2020-04-08,14.72670000,15.34860000,14.57000000,15.08880000,4614905.63000000
2020-04-09,15.08990000,15.20110000,14.62790000,15.00960000,4638418.39000000
2020-04-10,15.00960000,15.07970000,13.47000000,13.72000000,3999879.14000000
2020-04-11,13.71710000,14.08080000,13.52340000,13.80700000,3692817.92000000
2020-04-12,13.80890000,14.83990000,13.64390000,14.28080000,4070517.82000000
2020-04-13,14.28080000,15.07990000,13.62890000,15.02770000,4313190.93000000
2020-04-14,15.02570000,15.95550000,14.78350000,15.61480000,4523071.20000000
2020-04-15,15.61480000,15.88880000,14.49130000,14.57550000,3795966.90000000
2020-04-16,14.57550000,15.76690000,14.11600000,15.73940000,4068049.48000000
2020-04-17,15.73940000,15.92000000,15.25010000,15.64000000,3150559.17000000
2020-04-18,15.64470000,16.81830000,15.62420000,16.61370000,3968019.07000000
2020-04-19,16.61980000,16.69330000,15.85090000,16.06830000,2962072.60000000
2020-04-20,16.06770000,16.44990000,14.82190000,14.98920000,3219905.90000000
2020-04-21,14.98400000,15.44160000,14.69450000,15.12830000,3137524.29000000
2020-04-22,15.13810000,15.80300000,14.91120000,15.71040000,3296897.61000000
2020-04-23,15.71030000,16.46660000,15.41020000,16.03400000,3457409.45000000
2020-04-24,16.05020000,16.25680000,15.68000000,15.93190000,3008320.26000000
2020-04-25,15.93190000,16.43050000,15.77610000,16.22830000,2946839.79000000
2020-04-26,16.22350000,16.44350000,16.04000000,16.35880000,3314818.91000000
2020-04-27,16.36450000,16.56000000,16.06300000,16.42290000,2937287.36000000
2020-04-28,16.41990000,16.49000000,16.11250000,16.34000000,2838511.43000000
2020-04-29,16.33540000,17.51710000,16.30000000,17.36670000,3817656.70000000
2020-04-30,17.37540000,18.13770000,16.50000000,16.95420000,4127322.51000000
2020-05-01,16.95100000,17.85510000,16.93810000,17.46600000,3805293.67000000
2020-05-02,17.46650000,17.57110000,17.25990000,17.53330000,3009939.67000000
2020-05-03,17.53370000,17.81000000,16.87110000,17.10710000,2616299.53000000
2020-05-04,17.10270000,17.32670000,16.25560000,17.00740000,2755883.63000000
2020-05-05,17.01200000,17.29930000,16.60600000,16.88860000,2613361.65000000
2020-05-06,16.88140000,17.14500000,16.30180000,16.37430000,2716280.37000000
2020-05-07,16.36720000,17.24000000,16.12180000,17.00030000,3030451.51000000
2020-05-08,17.00030000,17.39770000,16.82300000,17.13710000,2621559.87000000
2020-05-09,17.13710000,17.49260000,16.73300000,16.77510000,2243643.83000000
2020-05-10,16.77530000,16.79000000,13.91290000,15.35060000,2900497.80000000
2020-05-11,15.35060000,15.54680000,14.01000000,15.08110000,2726253.27000000
2020-05-12,15.09020000,16.24000000,14.95860000,15.78920000,3026813.09000000
2020-05-13,15.79410000,16.35000000,15.67850000,16.21640000,2813530.97000000
2020-05-14,16.21870000,16.69820000,16.01230000,16.37770000,2801822.60000000
2020-05-15,16.37220000,16.47190000,15.46060000,15.72220000,2314685.06000000
2020-05-16,15.71210000,16.23670000,15.58000000,16.05800000,2730367.35000000
2020-05-17,16.05800000,16.51000000,16.00140000,16.29590000,2894016.23000000
2020-05-18,16.29990000,16.86200000,16.25110000,16.62990000,3116537.96000000
2020-05-19,16.62980000,17.24880000,16.30000000,17.20980000,3245275.75000000
2020-05-20,17.20960000,17.33960000,16.48510000,16.89980000,2395316.09000000
2020-05-21,16.89940000,17.06750000,15.72180000,16.08880000,2163570.98000000
2020-05-22,16.08880000,16.92400000,15.91450000,16.58640000,2520655.47000000
2020-05-23,16.58840000,16.85000000,16.32020000,16.48000000,2303001.13000000
2020-05-24,16.47890000,16.79000000,15.90740000,15.96240000,2280998.65000000
2020-05-25,15.94570000,16.41610000,15.80570000,16.38070000,2348512.91000000
2020-05-26,16.38070000,16.49790000,15.95370000,16.21590000,2007343.82000000
2020-05-27,16.20970000,16.51000000,16.15540000,16.47000000,2613812.05000000
2020-05-28,16.47000000,17.14050000,16.38900000,17.07720000,2866468.39000000
2020-05-29,17.07690000,17.19800000,16.63330000,17.00310000,2599351.65000000
2020-05-30,17.00300000,17.78570000,16.92910000,17.72770000,2969818.23000000
2020-05-31,17.72770000,18.19540000,16.84190000,17.09160000,2612942.18000000
2020-06-01,17.09260000,18.12240000,16.98360000,17.94770000,2989853.06000000
2020-06-02,17.94690000,18.20000000,16.68000000,17.26690000,2536257.15000000
2020-06-03,17.27610000,17.62750000,16.96450000,17.57790000,2650311.14000000
2020-06-04,17.57800000,17.65270000,17.04240000,17.51700000,2320525.89000000
2020-06-05,17.51800000,17.89990000,17.43960000,17.69140000,2454899.86000000
2020-06-06,17.69150000,17.79510000,17.49000000,17.55110000,2105593.92000000
2020-06-07,17.55100000,17.63710000,16.85260000,17.41350000,1816342.74000000
2020-06-08,17.41340000,17.54540000,17.25940000,17.44890000,1657535.11000000
2020-06-09,17.44890000,17.50980000,17.03740000,17.37330000,1631274.58000000
2020-06-10,17.37340000,17.58330000,17.13000000,17.40600000,1807563.86000000
2020-06-11,17.40840000,17.51910000,15.93000000,16.22980000,1801896.12000000
2020-06-12,16.23760000,16.79990000,16.08690000,16.63770000,1932061.47000000
2020-06-13,16.64200000,16.81790000,16.49000000,16.81010000,2023311.83000000
2020-06-14,16.81110000,16.83980000,16.40230000,16.57290000,1697344.55000000
2020-06-15,16.57280000,16.59820000,15.40000000,16.37700000,1521685.21000000
2020-06-16,16.37580000,16.64810000,16.15620000,16.43290000,1614905.64000000
2020-06-17,16.43310000,16.63200000,15.97090000,16.39830000,1502697.31000000
2020-06-18,16.39830000,16.54230000,15.87830000,16.16080000,1382820.87000000
2020-06-19,16.16650000,16.31060000,15.89660000,15.95120000,1324135.60000000
2020-06-20,15.96110000,16.08980000,15.70000000,16.05900000,1427210.22000000
2020-06-21,16.05900000,16.33580000,15.92100000,15.97750000,1317075.84000000
2020-06-22,15.97920000,16.55000000,15.94990000,16.50510000,1706812.42000000
2020-06-23,16.50510000,16.54720000,16.26020000,16.38980000,1453306.73000000
2020-06-24,16.38980000,16.64810000,15.95000000,15.99680000,1529800.30000000
2020-06-25,16.00840000,16.08160000,15.50000000,15.90600000,1201354.75000000
2020-06-26,15.90560000,15.99960000,15.57150000,15.76940000,1041399.00000000
2020-06-27,15.76960000,15.87140000,14.80000000,15.12420000,1309335.66000000
2020-06-28,15.12300000,15.49440000,14.92490000,15.37820000,1402858.96000000
2020-06-29,15.37140000,15.59010000,15.20400000,15.46560000,1511856.38000000
2020-06-30,15.46740000,15.54760000,15.25190000,15.38380000,1315772.42000000
2020-07-01,15.39590000,15.88880000,15.33630000,15.81440000,1612208.19000000
2020-07-02,15.81230000,15.97960000,15.07430000,15.36340000,1399345.39000000
2020-07-03,15.36400000,15.48800000,15.24840000,15.28630000,1211128.83000000
2020-07-04,15.28560000,15.63990000,15.22390000,15.55480000,1319545.75000000
2020-07-05,15.55790000,15.61350000,15.10000000,15.48850000,1120649.91000000
2020-07-06,15.48650000,16.34960000,15.44010000,16.31100000,1606449.31000000
2020-07-07,16.31200000,16.87570000,16.03010000,16.80480000,1880630.34000000
2020-07-08,16.79950000,17.45500000,16.56830000,17.28190000,2271202.72000000
2020-07-09,17.28190000,17.50000000,16.40880000,16.82740000,1869273.67000000
2020-07-10,16.82780000,17.33100000,16.44380000,17.31230000,2099193.57000000
2020-07-11,17.31330000,17.68880000,17.01800000,17.62050000,2318005.65000000
2020-07-12,17.62050000,18.59000000,17.59280000,18.29940000,2995977.41000000
2020-07-13,18.30360000,18.99990000,17.72820000,18.40460000,3228967.70000000
2020-07-14,18.40070000,18.77000000,17.82660000,18.07900000,2385481.97000000
2020-07-15,18.07900000,18.15380000,17.41940000,17.63510000,1959582.73000000
2020-07-16,17.63510000,17.76180000,16.54730000,17.16470000,2053439.44000000
2020-07-17,17.16470000,17.48250000,16.93540000,17.06760000,1854764.10000000
2020-07-18,17.06750000,17.32470000,16.81220000,17.15070000,1687884.76000000
2020-07-19,17.15420000,18.09800000,16.89000000,18.01540000,2597680.63000000
2020-07-20,18.01660000,18.34000000,17.23500000,17.46450000,2487505.49000000
2020-07-21,17.46450000,17.97990000,17.40000000,17.72850000,2110735.01000000
2020-07-22,17.72680000,18.11510000,17.45000000,18.09000000,2174379.20000000
2020-07-23,18.09500000,18.77000000,18.04300000,18.75000000,2393871.45000000
2020-07-24,18.75080000,19.55000000,18.23500000,19.18530000,2790281.46000000
2020-07-25,19.18780000,20.04340000,19.14510000,19.82420000,2956369.76000000
2020-07-26,19.81960000,20.49000000,19.26390000,19.55570000,2857739.16000000
2020-07-27,19.55240000,20.19990000,18.40000000,19.74740000,3841364.91000000
2020-07-28,19.74890000,20.68340000,19.42810000,20.17320000,3516712.35000000
2020-07-29,20.16920000,20.40910000,19.74040000,19.89900000,2219760.20000000
2020-07-30,19.89260000,20.09950000,19.51110000,19.97000000,2052250.83000000
2020-07-31,19.97000000,20.85500000,19.91020000,20.66150000,2251101.21000000
2020-08-01,20.66370000,21.74000000,20.51000000,21.61680000,2657942.85000000
2020-08-02,21.62040000,22.18320000,19.10000000,20.98980000,3352897.46000000
2020-08-03,20.98990000,22.50000000,20.70000000,22.05040000,2668345.02000000
2020-08-04,22.06220000,22.44330000,21.41000000,22.28180000,2393749.74000000
2020-08-05,22.29670000,23.54000000,22.05660000,23.27280000,3698317.51000000
2020-08-06,23.26850000,23.31500000,22.50000000,22.74870000,2442941.26000000
2020-08-07,22.74880000,22.99990000,21.45150000,22.33230000,2770775.51000000
2020-08-08,22.33230000,22.92410000,21.85710000,22.92340000,2408862.40000000
2020-08-09,22.92300000,22.92330000,22.04620000,22.42200000,2112178.17000000
2020-08-10,22.42240000,22.77000000,22.04620000,22.63690000,2108928.42000000
2020-08-11,22.63690000,22.73060000,20.66000000,21.29020000,3211543.44000000
2020-08-12,21.29930000,21.98200000,20.57100000,21.49190000,2455644.02000000
2020-08-13,21.49190000,21.85600000,20.64000000,21.76670000,3079217.71000000
2020-08-14,21.77510000,23.30190000,21.26000000,23.10470000,3820214.92000000
2020-08-15,23.09660000,23.78840000,22.70000000,23.08810000,2752160.06000000
2020-08-16,23.10450000,23.77900000,22.70000000,23.52900000,2705823.75000000
2020-08-17,23.52910000,23.91000000,22.95840000,23.49610000,2423484.10000000
2020-08-18,23.48680000,23.78000000,22.33300000,22.97050000,2531759.28000000
2020-08-19,22.98020000,23.25000000,21.82190000,22.37610000,2128074.03000000
2020-08-20,22.38170000,23.30000000,22.02650000,23.08880000,2246864.02000000
2020-08-21,23.09090000,23.32000000,21.50000000,22.09880000,2493196.51000000
2020-08-22,22.09940000,22.24640000,21.28140000,22.20440000,1892077.61000000
2020-08-23,22.20100000,22.23480000,21.28410000,21.85550000,1618992.60000000
2020-08-24,21.85750000,22.97460000,21.66550000,22.59530000,1877744.04000000
2020-08-25,22.60160000,22.64150000,20.98050000,21.38820000,2271280.88000000
2020-08-26,21.38810000,22.47430000,21.26510000,22.19990000,2500162.91000000
2020-08-27,22.20050000,23.15070000,21.80640000,23.11270000,2927744.89000000
2020-08-28,23.11270000,23.58460000,22.61580000,23.08110000,2545445.75000000
2020-08-29,23.07830000,23.50000000,22.74160000,22.93980000,1854485.72000000
2020-08-30,22.94410000,23.83000000,22.90000000,23.62080000,1908490.67000000
2020-08-31,23.62500000,23.90000000,22.96700000,23.14770000,1767387.78000000
2020-09-01,23.14810000,25.41000000,22.84000000,24.70280000,4442974.10000000
2020-09-02,24.71010000,25.82620000,23.12150000,24.76520000,5879568.29000000
2020-09-03,24.76530000,25.54000000,19.87650000,20.35920000,7231336.21000000
2020-09-04,20.40270000,21.83000000,19.20000000,20.97120000,5306193.02000000
2020-09-05,20.99950000,21.55390000,18.01100000,19.46980000,4589184.15000000
2020-09-06,19.47370000,23.44180000,18.52830000,23.14200000,8105158.28000000
2020-09-07,23.16120000,23.55450000,20.00000000,22.44260000,5454222.91000000
2020-09-08,22.44280000,23.42000000,21.27390000,23.28370000,5158563.98000000
2020-09-09,23.27450000,24.52010000,22.41390000,24.47160000,4016452.51000000
2020-09-10,24.48470000,25.67000000,24.05680000,24.54890000,4199327.55000000
2020-09-11,24.55790000,25.69690000,23.06770000,25.39900000,3622605.07000000
2020-09-12,25.40000000,28.53050000,25.35750000,28.50500000,6538679.83000000
2020-09-13,28.50440000,32.44010000,27.61000000,31.16560000,10646215.66000000
2020-09-14,31.16560000,33.38880000,29.00000000,31.25230000,9039644.32000000
2020-09-15,31.25460000,31.27800000,26.71230000,27.11810000,7931354.64600000
2020-09-16,27.11480000,28.47240000,25.82000000,27.86950000,5777419.75200000
2020-09-17,27.85390000,28.83000000,26.05000000,27.09500000,4620518.87400000
2020-09-18,27.11060000,28.75000000,26.57080000,27.62900000,4243135.99900000
2020-09-19,27.64140000,27.97700000,26.65910000,27.20350000,2431517.15000000
2020-09-20,27.20350000,27.32000000,25.12470000,26.31600000,2854262.14500000
2020-09-21,26.31670000,26.68000000,22.10000000,23.12320000,5251422.24300000
2020-09-22,23.12730000,24.56500000,22.66660000,24.04680000,3289566.92300000
2020-09-23,24.04680000,24.34370000,22.45140000,22.83310000,3134141.77400000
2020-09-24,22.84480000,24.69990000,22.56610000,24.57450000,3284994.64100000
2020-09-25,24.57490000,25.07990000,23.71110000,24.69240000,2826869.58900000
2020-09-26,24.69250000,26.46280000,24.47500000,26.19980000,3124585.62100000
2020-09-27,26.18850000,26.90000000,25.50120000,26.25100000,2555050.06200000
2020-09-28,26.24350000,27.72000000,25.83130000,26.98550000,3220774.85000000
2020-09-29,26.99690000,29.00000000,26.86000000,28.89460000,3642915.26800000
2020-09-30,28.88140000,29.56460000,27.88130000,29.26560000,3106927.07700000
2020-10-01,29.26960000,29.39270000,26.21110000,27.46730000,4045336.88200000
2020-10-02,27.45830000,28.36330000,25.66520000,27.33690000,4141965.56600000
2020-10-03,27.33380000,28.39970000,27.07010000,28.18670000,2946071.99200000
2020-10-04,28.18720000,29.15000000,27.96580000,28.96680000,3102597.66000000
2020-10-05,28.98320000,29.26650000,28.06870000,28.61580000,2268257.17100000
2020-10-06,28.63300000,28.99000000,27.25000000,27.68120000,2811072.14500000
2020-10-07,27.69070000,27.89650000,26.84010000,27.68980000,2059951.00700000
2020-10-08,27.69310000,27.81530000,26.49990000,27.74240000,2476236.46100000
2020-10-09,27.73420000,28.53680000,27.45480000,28.40760000,2590468.08300000
2020-10-10,28.39800000,29.28140000,28.06660000,28.44140000,2405371.45700000
2020-10-11,28.41000000,28.72000000,27.87600000,28.52710000,2329452.66600000
2020-10-12,28.52000000,31.12990000,28.43380000,30.65030000,4364790.22100000
2020-10-13,30.65030000,31.79990000,30.18700000,30.72560000,3337167.87700000
2020-10-14,30.72560000,31.33000000,30.37330000,30.83800000,2472670.44900000
2020-10-15,30.83800000,31.66630000,30.39900000,31.32560000,2684900.01400000
2020-10-16,31.32560000,31.97980000,29.57050000,30.05160000,2971307.36700000
2020-10-17,30.05100000,30.56400000,29.65210000,30.24140000,1854975.62300000
2020-10-18,30.24230000,31.03540000,30.16500000,30.65930000,2267377.31700000
2020-10-19,30.65680000,30.67660000,29.70020000,29.91070000,1752644.99900000
2020-10-20,29.90430000,30.08920000,28.50000000,28.82270000,2583242.44000000
2020-10-21,28.81310000,30.40740000,28.64060000,29.73290000,2663615.88900000
2020-10-22,29.73550000,31.30000000,29.66550000,30.63960000,2830836.33700000
2020-10-23,30.63340000,31.20000000,30.06520000,30.63770000,2025854.80100000
2020-10-24,30.64610000,30.87810000,30.42430000,30.66390000,1625502.52400000
2020-10-25,30.65220000,30.97260000,29.88050000,30.12800000,1486538.46900000
2020-10-26,30.13420000,31.43000000,29.96000000,31.04670000,2648020.16500000
2020-10-27,31.04360000,32.37880000,30.90000000,31.48260000,2889326.96800000
2020-10-28,31.47300000,31.93750000,29.80000000,30.33380000,2208604.60900000
2020-10-29,30.32950000,30.42720000,29.47000000,29.87020000,1977911.04000000
2020-10-30,29.86960000,30.25960000,27.51110000,28.49090000,3211305.35800000
2020-10-31,28.49690000,28.88800000,28.11320000,28.50580000,1986140.31400000
2020-11-01,28.50580000,28.67900000,28.00000000,28.53180000,1916131.68100000
2020-11-02,28.54850000,29.30790000,27.77820000,27.79830000,2123599.05200000
2020-11-03,27.79840000,27.79840000,25.74990000,26.86380000,2591560.85500000
2020-11-04,26.87220000,26.97000000,25.90000000,26.96000000,2039985.34000000
2020-11-05,26.96070000,27.89470000,26.66010000,27.68750000,2396900.82200000
2020-11-06,27.68600000,29.46920000,27.66680000,29.04350000,2741813.96900000
2020-11-07,29.03910000,29.89900000,26.85000000,27.76510000,3091788.82400000
2020-11-08,27.76280000,28.69430000,27.44900000,28.41010000,2298549.45500000
2020-11-09,28.41010000,28.96910000,27.34610000,28.09410000,2148267.46600000
2020-11-10,28.08360000,28.48800000,27.61140000,28.21880000,2172598.76900000
2020-11-11,28.21830000,28.59990000,27.79660000,28.01600000,1974074.31000000
2020-11-12,28.00570000,28.15990000,27.30280000,27.68740000,1661489.28600000
2020-11-13,27.70190000,28.51980000,27.52840000,28.19740000,1934234.55600000
2020-11-14,28.19740000,28.19740000,27.36840000,27.93110000,1503467.49900000
2020-11-15,27.93590000,28.23320000,27.07000000,27.67860000,1442022.54800000
2020-11-16,27.68220000,28.22020000,27.44610000,27.94510000,1685368.83500000
2020-11-17,27.95880000,28.80000000,27.92620000,28.55520000,2243647.20500000
2020-11-18,28.55520000,28.83800000,27.50000000,28.09310000,2220839.93100000
2020-11-19,28.10490000,28.36660000,27.61830000,28.13870000,2011350.33700000
2020-11-20,28.12660000,29.35160000,28.05980000,28.97150000,2491336.07900000
2020-11-21,28.97220000,30.80000000,28.29550000,30.51610000,3160335.47200000
2020-11-22,30.51680000,31.12000000,29.00000000,30.02260000,2842370.78300000
2020-11-23,30.02910000,31.10000000,29.78600000,30.99500000,2920522.88700000
2020-11-24,30.99940000,35.14000000,30.79340000,33.94070000,7296367.36900000
2020-11-25,33.94510000,35.43380000,30.43900000,31.29530000,4589237.08200000
2020-11-26,31.29500000,31.77080000,26.35000000,28.23560000,6241853.01300000
2020-11-27,28.23540000,28.71750000,27.20420000,28.46060000,2317359.79500000
2020-11-28,28.46060000,29.61750000,27.90000000,29.17660000,2636652.59400000
2020-11-29,29.15520000,30.45000000,28.85440000,30.10450000,2857702.30100000
2020-11-30,30.10030000,31.59990000,29.72300000,31.49350000,2978036.22900000
2020-12-01,31.49350000,31.88750000,29.17000000,30.19960000,3139022.08300000
2020-12-02,30.20030000,30.99930000,29.53060000,30.28750000,2360296.30800000
2020-12-03,30.27240000,30.79300000,29.85680000,30.70650000,1924462.46600000
2020-12-04,30.70990000,31.13710000,28.70510000,29.02310000,2064574.44500000
2020-12-05,29.03150000,30.05880000,28.65880000,29.72800000,1836870.14700000
2020-12-06,29.72960000,30.18190000,29.01240000,29.50260000,1330813.89900000
2020-12-07,29.49120000,29.66850000,29.06000000,29.37000000,1219543.16600000
2020-12-08,29.37050000,29.49980000,27.45000000,27.67050000,1844102.05600000
2020-12-09,27.67050000,28.38530000,26.92440000,28.14520000,1635344.18100000
2020-12-10,28.14400000,28.29970000,27.39000000,27.69260000,1344683.62700000
2020-12-11,27.69500000,27.77000000,26.72730000,27.34190000,1244803.11200000
2020-12-12,27.34900000,28.23000000,27.25420000,28.16030000,1293965.51800000
2020-12-13,28.16030000,29.26280000,28.00000000,29.15710000,1639495.81600000
2020-12-14,29.15990000,30.18840000,28.66690000,30.03380000,2028334.08800000
2020-12-15,30.03380000,30.37900000,29.30690000,29.50530000,1624791.81400000
2020-12-16,29.50590000,30.61400000,29.02650000,30.55770000,2161816.84200000
2020-12-17,30.55240000,31.54890000,29.68910000,30.22550000,3274786.13100000
2020-12-18,30.22540000,31.21720000,29.61000000,30.98820000,2045326.34300000
2020-12-19,30.98580000,34.23070000,30.88120000,33.31670000,4117460.29300000
2020-12-20,33.30180000,35.69000000,32.58990000,34.31480000,4477498.81800000
2020-12-21,34.30720000,35.60000000,31.48710000,32.05000000,4558115.88000000
2020-12-22,32.05000000,33.80000000,30.47190000,33.51510000,3563635.67300000
2020-12-23,33.51120000,34.50500000,30.00000000,31.18430000,3940926.44200000
